sido,sigungu,legal_dong,complex_name,legal_address,road_address,household_count
서울특별시,성동구,마장동,왕십리삼성,서울특별시 성동구 마장동 817 왕십리삼성,서울특별시 성동구 마장로 271,430
서울특별시,성동구,마장동,왕십리중앙하이츠,서울특별시 성동구 마장동 819 왕십리중앙하이츠,서울특별시 성동구 마장로 262,170
서울특별시,성동구,마장동,청계미소지움,서울특별시 성동구 마장동 822 청계미소지움,서울특별시 성동구 마장로39길 43,286
서울특별시,성동구,마장동,청계현대아파트,서울특별시 성동구 마장동 818 청계현대아파트,서울특별시 성동구 마장로35길 76,1017
서울특별시,성동구,사근동,사근벽산아파트,서울특별시 성동구 사근동 314- 사근벽산아파트,,133
서울특별시,성동구,사근동,사근중앙하이츠,서울특별시 성동구 사근동 199 사근중앙하이츠,서울특별시 성동구 사근동길 67,270
서울특별시,성동구,행당동,라체르보푸르지오써밋,서울특별시 성동구 행당동 128- 라체르보푸르지오써밋,,958
서울특별시,성동구,행당동,서울숲더샵,서울특별시 성동구 행당동 155-1 서울숲더샵,서울특별시 성동구 왕십리로 241,495
서울특별시,성동구,행당동,서울숲리버뷰자이아파트,서울특별시 성동구 행당동 380 서울숲리버뷰자이아파트,서울특별시 성동구 고산자로2길 65,1034
서울특별시,성동구,행당동,서울숲삼부아파트,서울특별시 성동구 행당동 147 서울숲삼부아파트,서울특별시 성동구 왕십리로 280,498
서울특별시,성동구,행당동,서울숲한신더휴아파트,서울특별시 성동구 행당동 349 서울숲한신더휴아파트,서울특별시 성동구 고산자로 164,1410
서울특별시,성동구,행당동,서울숲행당푸르지오,서울특별시 성동구 행당동 376 서울숲행당푸르지오,서울특별시 성동구 고산자로 177,919
서울특별시,성동구,행당동,신동아,서울특별시 성동구 행당동 344 신동아,서울특별시 성동구 독서당로 441,636
서울특별시,성동구,행당동,지웰홈스 왕십리,서울특별시 성동구 행당동 387 지웰홈스 왕십리,서울특별시 성동구 고산자로14길 26,299
서울특별시,성동구,행당동,행당대림,서울특별시 성동구 행당동 347 행당대림,서울특별시 성동구 행당로 79,2399
서울특별시,성동구,행당동,행당대림제2,서울특별시 성동구 행당동 347 행당대림제2,서울특별시 성동구 행당로 79,1005
서울특별시,성동구,행당동,행당두산,서울특별시 성동구 행당동 345 행당두산,서울특별시 성동구 고산자로14길 40,251
서울특별시,성동구,행당동,행당두산위브아파트,서울특별시 성동구 행당동 375 행당두산위브아파트,서울특별시 성동구 행당로8길 8,351
서울특별시,성동구,행당동,행당브라운스톤,서울특별시 성동구 행당동 364 행당브라운스톤,서울특별시 성동구 행당로 99,208
서울특별시,성동구,행당동,행당한신임대,서울특별시 성동구 행당동 350 행당한신임대,서울특별시 성동구 고산자로 164,159
서울특별시,성동구,행당동,행당한진타운,서울특별시 성동구 행당동 346 행당한진타운,서울특별시 성동구 행당로 82,2123
서울특별시,성동구,행당동,행당한진타운제2,서울특별시 성동구 행당동 346-1 행당한진타운제2,서울특별시 성동구 행당로 82,728
서울특별시,성동구,응봉동,서울숲리버그린동아,서울특별시 성동구 응봉동 276 서울숲리버그린동아,서울특별시 성동구 고산자로4길 34,375
서울특별시,성동구,응봉동,응봉금호현대,서울특별시 성동구 응봉동 98 응봉금호현대,서울특별시 성동구 독서당로 377,644
서울특별시,성동구,응봉동,응봉대림1차,서울특별시 성동구 응봉동 100 응봉대림1차,"서울특별시 성동구 독서당로62길 43,서울특별시 성동구 독서당로 434",855
서울특별시,성동구,응봉동,응봉대림2차,서울특별시 성동구 응봉동 97 응봉대림2차,서울특별시 성동구 독서당로 431,410
서울특별시,성동구,응봉동,응봉대림강변,서울특별시 성동구 응봉동 15 응봉대림강변,서울특별시 성동구 고산자로 160,1150
서울특별시,성동구,응봉동,응봉신동아,서울특별시 성동구 응봉동 275 응봉신동아,서울특별시 성동구 독서당로 375,434
서울특별시,성동구,금호동1가,e편한세상금호파크힐스,"서울특별시 성동구 금호동1가 1824,서울특별시 성동구 금호동1가 280 e편한세상금호파크힐스",서울특별시 성동구 금호로 140,1330
서울특별시,성동구,금호동1가,금호벽산,서울특별시 성동구 금호동1가 633 금호벽산,서울특별시 성동구 금호로 100,1707
서울특별시,성동구,금호동1가,금호벽산(임대),서울특별시 성동구 금호동1가 632 금호벽산(임대),서울특별시 성동구 행당로6길 2,1214
서울특별시,성동구,금호동1가,금호삼성래미안,서울특별시 성동구 금호동1가 1500 금호삼성래미안,서울특별시 성동구 독서당로 343,582
서울특별시,성동구,금호동1가,신금호두산위브,서울특별시 성동구 금호동1가 1818 신금호두산위브,서울특별시 성동구 행당로 27,169
서울특별시,성동구,금호동2가,금호센트럴자이,서울특별시 성동구 금호동2가 1215 금호센트럴자이,서울특별시 성동구 금호로 117,401
서울특별시,성동구,금호동2가,래미안하이리버,서울특별시 성동구 금호동2가 1217 래미안하이리버,서울특별시 성동구 금호로 107,847
서울특별시,성동구,금호동2가,래미안하이리버제2임대,서울특별시 성동구 금호동2가 1216 래미안하이리버제2임대,서울특별시 성동구 금호로 111,306
서울특별시,성동구,금호동2가,신금호파크자이아파트,서울특별시 성동구 금호동2가 1 신금호파크자이아파트,서울특별시 성동구 금호로 173,1156
서울특별시,성동구,금호동3가,금호1차푸르지오,서울특별시 성동구 금호동3가 917 금호1차푸르지오,서울특별시 성동구 금호산8길 5,336
서울특별시,성동구,금호동3가,금호두산,서울특별시 성동구 금호동3가 1331 금호두산,서울특별시 성동구 동호로 100,1267
서울특별시,성동구,금호동3가,금호자이2차,서울특별시 성동구 금호동3가 700 금호자이2차,서울특별시 성동구 금호산8길 14,403
서울특별시,성동구,금호동3가,금호한신휴플러스,서울특별시 성동구 금호동3가 1662 금호한신휴플러스,서울특별시 성동구 금호산길 27,323
서울특별시,성동구,금호동4가,금호대우,서울특별시 성동구 금호동4가 800 금호대우,서울특별시 성동구 독서당로 272,1181
서울특별시,성동구,금호동4가,금호대우임대,서울특별시 성동구 금호동4가 801 금호대우임대,서울특별시 성동구 독서당로 272,508
서울특별시,성동구,금호동4가,금호동롯데아파트,서울특별시 성동구 금호동4가 1250 금호동롯데아파트,서울특별시 성동구 동호로 84,249
서울특별시,성동구,금호동4가,브라운스톤금호아파트,서울특별시 성동구 금호동4가 1507 브라운스톤금호아파트,서울특별시 성동구 매봉길 24,217
서울특별시,성동구,금호동4가,서울숲2차푸르지오,서울특별시 성동구 금호동4가 235 서울숲2차푸르지오,서울특별시 성동구 금호로 17,586
서울특별시,성동구,금호동4가,서울숲르씨엘아파트,서울특별시 성동구 금호동4가 1555- 서울숲르씨엘아파트,,108
서울특별시,성동구,금호동4가,서울숲푸르지오,서울특별시 성동구 금호동4가 340 서울숲푸르지오,서울특별시 성동구 금호로 15,888
서울특별시,성동구,금호동4가,힐스테이트서울숲리버,"서울특별시 성동구 금호동4가 1553,서울특별시 성동구 금호동4가 56-1 힐스테이트서울숲리버",서울특별시 성동구 독서당로 344,606
서울특별시,성동구,옥수동,래미안옥수리버젠,서울특별시 성동구 옥수동 561 래미안옥수리버젠,서울특별시 성동구 매봉길 15,1511
서울특별시,성동구,옥수동,래미안옥수리버젠제2임대,서울특별시 성동구 옥수동 500 래미안옥수리버젠제2임대,서울특별시 성동구 매봉길 17,310
서울특별시,성동구,옥수동,어울림더리버아파트,서울특별시 성동구 옥수동 560 어울림더리버아파트,서울특별시 성동구 독서당로40길 37,297
서울특별시,성동구,옥수동,옥수강변풍림아이원,서울특별시 성동구 옥수동 60 옥수강변풍림아이원,서울특별시 성동구 뚝섬로 51,269
서울특별시,성동구,옥수동,옥수극동,서울특별시 성동구 옥수동 428 옥수극동,서울특별시 성동구 독서당로 191,900
서울특별시,성동구,옥수동,옥수극동그린아파트,서울특별시 성동구 옥수동 436 옥수극동그린아파트,"서울특별시 성동구 독서당로 175,서울특별시 성동구 독서당로 173",583
서울특별시,성동구,옥수동,옥수삼성,서울특별시 성동구 옥수동 250 옥수삼성,서울특별시 성동구 독서당로 218,1114
서울특별시,성동구,옥수동,옥수삼성임대,서울특별시 성동구 옥수동 250-5 옥수삼성임대,서울특별시 성동구 독서당로 218,330
서울특별시,성동구,옥수동,옥수중앙하이츠,서울특별시 성동구 옥수동 100 옥수중앙하이츠,서울특별시 성동구 한림말길 50,536
서울특별시,성동구,옥수동,옥수파크힐스아파트,"서울특별시 성동구 옥수동 528-1,서울특별시 성동구 옥수동 528 옥수파크힐스아파트",서울특별시 성동구 매봉길 50,1976
서울특별시,성동구,옥수동,옥수하이츠제2,서울특별시 성동구 옥수동 100 옥수하이츠제2,서울특별시 성동구 한림말길 50,237
서울특별시,성동구,옥수동,옥수현대,서울특별시 성동구 옥수동 4 옥수현대,서울특별시 성동구 독서당로40길 25,566
서울특별시,성동구,옥수동,한남하이츠,서울특별시 성동구 옥수동 220-1 한남하이츠,서울특별시 성동구 독서당로 156,535
서울특별시,성동구,성수동1가,강변건영,서울특별시 성동구 성수동1가 710 강변건영,서울특별시 성동구 왕십리로 36,580
서울특별시,성동구,성수동1가,강변동양아파트,서울특별시 성동구 성수동1가 479-1 강변동양아파트,,142
서울특별시,성동구,성수동1가,뚝섬중앙하이츠빌,서울특별시 성동구 성수동1가 715 뚝섬중앙하이츠빌,서울특별시 성동구 상원길 47,256
서울특별시,성동구,성수동1가,서울숲 아이파크 리버포레2차,서울특별시 성동구 성수동1가 723- 서울숲 아이파크 리버포레2차,,528
서울특별시,성동구,성수동1가,서울숲대림아파트,서울특별시 성동구 성수동1가 656-234 서울숲대림아파트,"서울특별시 성동구 뚝섬로 311,서울특별시 성동구 뚝섬로1길 4",372
서울특별시,성동구,성수동1가,서울숲아이파크리버포레,서울특별시 성동구 성수동1가 721- 서울숲아이파크리버포레,,825
